pastry,salty snack,whole milk
sausage,semi-finished bread,whole milk,yogurt
butter,margarine
canned beer,margarine
UHT-milk,ice cream
grapes,pastry,whole milk,yogurt
fish,yogurt
bottled water,canned beer
margarine,sugar
beef,tropical fruit
tropical fruit,whole milk
brown bread,butter milk,finished products,fruit/vegetable juice,pot plants
fruit/vegetable juice,pastry,whole milk
brown bread,curd,sausage
misc. beverages,pip fruit,yogurt
photo/film,tropical fruit
bottled water
beef,whole milk
citrus fruit,newspapers
long life bakery product,rolls/buns
beef,curd,rolls/buns,white bread,whole milk
sugar,whole milk
beverages,curd,newspapers,other vegetables,pip fruit,rolls/buns,sausage,soft cheese,specialty bar,yogurt
dessert,oil,sausage,whole milk
sausage,yogurt
canned fish
shopping bags,tropical fruit
specialty bar,yogurt
butter milk,specialty chocolate
frozen vegetables,onions
newspapers,other vegetables,rolls/buns
coffee,napkins
soda,yogurt
tropical fruit,yogurt
pork,rolls/buns
misc. beverages,yogurt
bottled water,specialty chocolate
candy,rolls/buns,white bread
other vegetables,pip fruit
butter,hamburger meat,rolls/buns,shopping bags,soda,tropical fruit
UHT-milk,sausage
ham,rolls/buns
other vegetables,pip fruit
bottled water,curd,semi-finished bread
cling film/bags,organic sausage,other vegetables
curd,other vegetables
grapes,soda,turkey
curd,fruit/vegetable juice,sausage,whole milk
brown bread,butter,canned beer
berries,ham
bottled water,sausage
misc. beverages,specialty bar
frozen vegetables,yogurt
canned beer,citrus fruit
liquor,long life bakery product,pork
frozen meals,whipped/sour cream
chocolate,finished products,frozen meals,napkins,other vegetables,packaged fruit/vegetables,salty snack,whole milk
long life bakery product,yogurt
brown bread
canned beer,other vegetables
canned beer,sausage
pork,sausage
UHT-milk,citrus fruit,frozen vegetables
berries,dessert,mayonnaise
candles,hamburger meat
newspapers,whole milk
male cosmetics,pip fruit
beef,frozen dessert
citrus fruit,yogurt
other vegetables,pork
misc. beverages,sausage
bottled beer,cake bar,tropical fruit,yogurt
cream cheese ,pork
bottled water,pastry
bottled water,pork
chocolate marshmallow,frozen vegetables
beef,detergent,domestic eggs,frozen vegetables,grapes,newspapers,processed cheese,tropical fruit
beef,hard cheese
chocolate,pip fruit
brown bread,other vegetables
frozen vegetables
canned beer,ice cream,male cosmetics,white wine
beef,chicken,chocolate,newspapers,organic products
long life bakery product,rolls/buns
ice cream,rolls/buns
frozen meals,other vegetables
berries,misc. beverages
citrus fruit,soda,yogurt
bottled beer,sweet spreads
dessert,domestic eggs
beef,whole milk
pip fruit,sausage,spices
chocolate,coffee
bottled water,cream cheese ,rolls/buns
rolls/buns,whole milk
other vegetables,sausage
butter,yogurt
chocolate marshmallow,other vegetables
bottled beer,detergent,sausage
hard cheese,processed cheese
sugar,white wine
root vegetables,sliced cheese
pastry,pip fruit
beverages,bottled water
domestic eggs,instant coffee
male cosmetics,whole milk
other vegetables,yogurt
bottled beer,hamburger meat
frozen fish,pastry
beef,curd,pastry
condensed milk,pastry,tropical fruit
canned beer,canned fish
canned beer,other vegetables
shopping bags,whole milk
white wine,whole milk
bottled water,brown bread,chicken,hygiene articles
rolls/buns,root vegetables,whipped/sour cream,whole milk
rolls/buns,vinegar
brown bread,white bread
other vegetables,soda
pastry,rolls/buns
canned beer,sugar
ham,newspapers,waffles
instant coffee,onions
soda,soft cheese
chocolate,citrus fruit
Instant food products,rolls/buns,yogurt
cream cheese ,whole milk
beef,berries,root vegetables
butter,sausage,white bread,whole milk
citrus fruit,newspapers,tropical fruit
mustard,soda
canned beer,pork
shopping bags,whipped/sour cream
beverages,butter,cream cheese ,frankfurter,hamburger meat,root vegetables,soda
finished products,popcorn
hamburger meat,margarine
frankfurter,other vegetables
meat,whole milk
citrus fruit,napkins,sugar
long life bakery product,semi-finished bread
candy,rolls/buns,tropical fruit
hard cheese,root vegetables,waffles
cream cheese ,soda,whole milk
bottled water,butter,curd,domestic eggs
baking powder,bottled water,pork
other vegetables,pork
cat food,newspapers,rolls/buns
hygiene articles,other vegetables
canned beer,dessert,other vegetables,pastry
bottled beer,long life bakery product
butter milk,domestic eggs,ice cream,tropical fruit
citrus fruit,white wine
beverages,bottled water
white wine,yogurt
hamburger meat,margarine,soft cheese,yogurt
brown bread,chocolate,meat
frankfurter,sparkling wine
hamburger meat,other vegetables
bottled water,other vegetables
fruit/vegetable juice,whole milk
pip fruit,root vegetables
beef,waffles
butter,onions
other vegetables,yogurt
liquor,pastry,semi-finished bread
bottled water,sausage
beef,sausage
soda,whole milk
cake bar,jam
coffee,liquor (appetizer),red/blush wine,sauces
canned beer,pickled vegetables
detergent,dishes,pastry
margarine,whipped/sour cream
bottled beer,whole milk
beef,canned vegetables,whole milk
canned beer,hamburger meat
butter milk,frozen vegetables
beverages,bottled water,other vegetables
butter,sausage
red/blush wine,rolls/buns,specialty bar
coffee,fruit/vegetable juice
grapes,pip fruit,soda
root vegetables,tropical fruit
chicken,packaged fruit/vegetables,pasta,pastry,photo/film,sugar,tropical fruit
berries,root vegetables
butter milk,citrus fruit
butter milk,root vegetables
meat,salt
brown bread,pastry
ham,pork
butter milk,coffee
frozen vegetables,misc. beverages,root vegetables
long life bakery product,napkins,tropical fruit
dessert,semi-finished bread
bottled beer,onions
candy,citrus fruit,pasta,soda
pip fruit,rolls/buns,tropical fruit
cling film/bags,rolls/buns,whole milk
frankfurter,hygiene articles,pastry
berries,bottled water,curd,napkins,whole milk
butter,chocolate
canned beer,sausage
newspapers,soda
bottled beer,sugar,yogurt
UHT-milk,long life bakery product,whole milk
salty snack,zwieback
bottled beer,chicken,domestic eggs,other vegetables,soda
baking powder,fruit/vegetable juice,oil
sausage,soda
pastry,soda
condensed milk,curd
bottled water,onions,root vegetables
other vegetables,pip fruit
coffee,whole milk
meat,whole milk
cat food,frankfurter,whipped/sour cream
sausage,soda,specialty bar,spread cheese
soda,whole milk,yogurt
herbs,rolls/buns,spread cheese
canned beer,dessert
bottled water,brown bread,grapes,soda
brown bread,rolls/buns
pip fruit,yogurt
beverages,mustard
male cosmetics,pork
bottled water,citrus fruit
ham,other vegetables
hard cheese,sauces,whole milk
chocolate,other vegetables
pork,whole milk
bottled beer,coffee,whole milk
specialty chocolate,spread cheese
flour,specialty chocolate,tropical fruit,whipped/sour cream
berries,sauces
candles,pork
mayonnaise,pastry,sausage
margarine,other vegetables
tropical fruit,whipped/sour cream
coffee,soda,whole milk,yogurt
dessert,frozen chicken
baking powder,berries
frankfurter,frozen vegetables,shopping bags
canned fish,meat
detergent,pastry,rice
chocolate,tropical fruit
pip fruit,root vegetables
cake bar,jam,rolls/buns
sugar,whole milk
margarine,specialty chocolate
herbs,oil
long life bakery product,pip fruit
meat,root vegetables
bottled beer,domestic eggs
citrus fruit,fruit/vegetable juice,pot plants,roll products ,rolls/buns,yogurt
ice cream,other vegetables
pip fruit,salty snack
canned beer,chocolate
hard cheese,photo/film,pork,tropical fruit
newspapers,zwieback
berries,bottled beer
napkins,pastry,waffles
herbs,meat
pork,whipped/sour cream
brown bread,tropical fruit
grapes,instant coffee,misc. beverages
soft cheese,sugar
margarine,pip fruit
newspapers,vinegar
butter milk,root vegetables
cream cheese ,root vegetables
domestic eggs,soda,tea
sausage,semi-finished bread
bottled beer,root vegetables
chicken,other vegetables
citrus fruit,yogurt
pastry,pip fruit
other vegetables,pastry
grapes,root vegetables
UHT-milk,canned fruit,chewing gum,pip fruit,specialty chocolate
frankfurter,salty snack
margarine,whole milk
onions,rolls/buns
mayonnaise,other vegetables,root vegetables
misc. beverages,sausage
bottled beer,pork
oil,rolls/buns
frankfurter,root vegetables
bottled beer,bottled water,mustard,sausage
canned beer,rolls/buns
butter,newspapers,root vegetables
organic sausage,semi-finished bread
dessert,rolls/buns
soda,whole milk
frankfurter,fruit/vegetable juice
frozen vegetables,sauces
hamburger meat,whole milk
rolls/buns,specialty bar,spread cheese
butter,shopping bags,whole milk
pork,soda
condensed milk,margarine
hamburger meat,tropical fruit
soda,yogurt
citrus fruit,grapes
curd,root vegetables
flour,ready soups
berries,other vegetables,whole milk
beverages,mayonnaise,other vegetables
chocolate,tropical fruit
Instant food products,canned beer,whole milk
fruit/vegetable juice,soda
cake bar,shopping bags
citrus fruit,fruit/vegetable juice
bottled water,candy,hygiene articles
butter milk,chicken
beef,ice cream
bottled water,frozen fish
newspapers,soft cheese
newspapers,other vegetables
domestic eggs,other vegetables,skin care
hamburger meat,salty snack
canned beer,chicken,frozen vegetables,whipped/sour cream
ham,hamburger meat,margarine,whole milk
newspapers,rolls/buns
chocolate,whole milk
curd,frankfurter
root vegetables,tropical fruit
long life bakery product,pip fruit
chocolate,pip fruit,pork
butter milk,hygiene articles,pastry
packaged fruit/vegetables,yogurt
chewing gum,soda
root vegetables,soda
butter milk,softener,tropical fruit
beef,canned beer
meat,root vegetables
rolls/buns,sausage
semi-finished bread,soda
bottled water,other vegetables,pip fruit
citrus fruit,roll products 
cookware,liquor (appetizer),oil,seasonal products
long life bakery product,soda
domestic eggs,pasta
beef,other vegetables
butter,coffee,napkins,pork,seasonal products
bottled beer,bottled water,newspapers,seasonal products
UHT-milk,newspapers,rice
beverages,tropical fruit
UHT-milk,butter milk,cream cheese ,pork,tropical fruit
butter,oil
domestic eggs,softener
pip fruit,yogurt
finished products,whole milk
oil,onions
ice cream,napkins
bottled beer,brown bread
other vegetables,pip fruit,white bread
dessert,ham,yogurt
butter milk,margarine
roll products ,specialty chocolate
butter,other vegetables
chocolate,whole milk,yogurt
baking powder,bottled water,sausage,specialty chocolate
bottled water,whole milk
chicken,pastry
candy,pet care,pip fruit
butter,sliced cheese,sweet spreads
frozen vegetables,other vegetables
cream cheese ,detergent,newspapers,yogurt
fruit/vegetable juice,root vegetables
newspapers,other vegetables
chocolate,fruit/vegetable juice,ham
whole milk,yogurt
root vegetables,tropical fruit
frozen fish,tropical fruit
misc. beverages,oil
brown bread,chewing gum,root vegetables,sausage,whole milk
fruit/vegetable juice,napkins
other vegetables,waffles
liquor (appetizer),rolls/buns,specialty chocolate,yogurt
citrus fruit,rolls/buns
baking powder,whole milk
brown bread,shopping bags
ice cream,onions,sliced cheese,soda
bottled water,brown bread,hamburger meat,other vegetables,popcorn,pork,soda
cream cheese ,tropical fruit
misc. beverages,onions,whole milk,yogurt
fruit/vegetable juice,tropical fruit,whole milk
berries,other vegetables
pastry,yogurt
frankfurter,red/blush wine
sausage
frankfurter,other vegetables
baking powder,mustard,sugar
citrus fruit,pastry
frozen vegetables,yogurt
berries,bottled water,oil
butter milk,coffee
frozen meals,tropical fruit
cake bar,whipped/sour cream
bottled water,butter,waffles
brown bread,flour,soda
rolls/buns,shopping bags,whole milk
dessert,root vegetables
chicken,liquor
canned beer,rolls/buns
shopping bags,soda,soups
UHT-milk,curd
candy,sausage,soda
brown bread,yogurt
misc. beverages,onions,sausage
citrus fruit,whole milk
sugar,whole milk
other vegetables,whole milk
chocolate,dessert
rolls/buns,yogurt
other vegetables,red/blush wine
bottled beer,soda
bottled water,frozen dessert,root vegetables
baking powder,whipped/sour cream
oil,soda
domestic eggs,root vegetables
beverages,bottled water
grapes,other vegetables
chicken,root vegetables
chocolate,fish
frankfurter,whole milk
dishes,misc. beverages
butter,pork
butter milk,frankfurter
meat,whole milk
UHT-milk,frozen potato products,onions,root vegetables
chicken,coffee,domestic eggs,frankfurter,long life bakery product,other vegetables,rolls/buns
bottled water,other vegetables
butter milk,waffles
artif. sweetener,bottled water,butter,butter milk,soda
specialty bar,turkey
chocolate marshmallow,curd
canned beer,rolls/buns
waffles,whole milk,yogurt
frozen vegetables,fruit/vegetable juice,rolls/buns,whole milk
bottled beer,oil
napkins,pork,yogurt
berries,bottled water
citrus fruit,condensed milk,tropical fruit,whipped/sour cream
root vegetables,sausage,soda,yogurt
whole milk,yogurt
waffles,yogurt
chicken,pastry
ham,whole milk
frankfurter,whipped/sour cream
beef,butter milk,ham,sliced cheese
ketchup,rolls/buns
canned beer,herbs
beef,sweet spreads
soups,whole milk
root vegetables
beef,berries,candles,long life bakery product
UHT-milk,onions
chicken,ham
flour,pork
rice,roll products 
berries,curd
liquor,specialty chocolate
hygiene articles,white bread
UHT-milk,bottled water,candy,whole milk
butter,pastry
citrus fruit,waffles
other vegetables,specialty bar
canned beer,shopping bags,whole milk,yogurt
citrus fruit,margarine,oil
grapes,honey
margarine,salt
fruit/vegetable juice,yogurt
beef,root vegetables
hamburger meat,salty snack
cream cheese ,root vegetables,waffles
curd,soda
citrus fruit,frozen potato products,hamburger meat,napkins,semi-finished bread,whole milk
other vegetables,soda
onions,whipped/sour cream
soups,specialty cheese
canned beer,other vegetables
bottled water,frankfurter,onions
butter milk,hard cheese
long life bakery product,soft cheese
newspapers,soda
beef,brown bread,citrus fruit,sugar,yogurt
domestic eggs,pip fruit
butter,dish cleaner,light bulbs
cream cheese ,rolls/buns
candles,other vegetables
brown bread,sausage
pork,root vegetables
rum,sugar
fruit/vegetable juice,soda
brown bread,other vegetables
chewing gum,dessert
Instant food products,butter milk,long life bakery product
liquor,pastry,shopping bags
bottled beer,pip fruit
liquor,long life bakery product,shopping bags,vinegar
other vegetables,soda
hamburger meat,yogurt
citrus fruit,tropical fruit
butter,chocolate,citrus fruit
berries,brown bread,newspapers,rolls/buns,whole milk,yogurt,zwieback
shopping bags,whipped/sour cream
ice cream,pork,yogurt
butter,chicken
margarine,sweet spreads
dish cleaner,whole milk
bottled water,chicken,ketchup,other vegetables
canned beer,tropical fruit
napkins,soda
newspapers,other vegetables
whole milk,yogurt
seasonal products,soups
cream cheese ,photo/film
butter,cat food
chewing gum,yogurt
domestic eggs,fruit/vegetable juice,sausage,seasonal products
other vegetables,sugar
butter,other vegetables,seasonal products,shopping bags,tropical fruit
candy,ham,whole milk
cream cheese ,onions,soda
hamburger meat,rolls/buns
cream,newspapers,sausage
sauces,shopping bags
fruit/vegetable juice,pip fruit
misc. beverages,zwieback
mustard,whole milk
pip fruit,soda
bottled beer,bottled water
canned beer,oil
frozen vegetables,soft cheese
beef,female sanitary products
butter,ice cream
salty snack,sausage,sliced cheese
chicken,margarine,sausage,yogurt
